ITE001001,ABC001001,H,B,F,
ITE001605,ABC001605,G,C,B,H
ITE001606,ABC001606,A,N,M,H
ITE001607,ABC001607,N,N,M,I
ITE001608,ABC001608,A,N,M,I
ITE001609,ABC001609,J,N,A,H
ITE001610,ABC001610,A,L,A,
ITE001611,ABC001611,E,N,H,
ITE001612,ABC001612,B,N,A,G
ITE001613,ABC001613,L,G,E,M
ITE001614,ABC001614,N,D,N,
ITE001615,ABC001615,L,E,C,
ITE001616,ABC001616,D,D,A,
ITE001617,ABC001617,F,G,C,
ITE001618,ABC001618,B,J,G,J
ITE001619,ABC001619,C,I,,
ITE001620,ABC001620,G,C,A,
ITE001621,ABC001621,J,F,N,
ITE001622,ABC001622,B,M,A,G
ITE001623,ABC001623,J,F,G,H
ITE001624,ABC001624,C,D,J,
ITE001625,ABC001625,B,H,F,
ITE001626,ABC001626,H,D,F,
ITE001627,ABC001627,G,E,B,H
ITE001628,ABC001628,D,M,N,L
ITE001629,ABC001629,A,J,H,I
ITE001630,ABC001630,E,J,I,I
ITE001631,ABC001631,N,B,I,J
ITE001632,ABC001632,N,M,H,
ITE001633,ABC001633,N,E,I,H
ITE001634,ABC001634,B,B,N,H
ITE001635,ABC001635,F,F,M,
ITE001636,ABC001636,F,J,M,J
ITE001637,ABC001637,L,I,B,I
ITE001638,ABC001638,G,G,J,
ITE001639,ABC001639,H,H,N,
ITE001640,ABC001640,J,L,I,M
ITE001641,ABC001641,H,I,H,
ITE001642,ABC001642,C,A,B,
ITE001643,ABC001643,J,B,M,L
ITE001644,ABC001644,H,N,I,H
ITE001645,ABC001645,B,H,D,
ITE001646,ABC001646,M,A,N,
ITE001647,ABC001647,A,M,M,
ITE001648,ABC001648,C,C,J,J
ITE001649,ABC001649,C,E,,
ITE001650,ABC001650,A,F,,
ITE001651,ABC001651,N,J,M,M
ITE001652,ABC001652,C,N,F,
ITE001653,ABC001653,J,C,J,
ITE001654,ABC001654,C,H,L,G
ITE001655,ABC001655,N,A,J,
ITE001656,ABC001656,E,J,A,
ITE001657,ABC001657,D,C,D,
ITE001658,ABC001658,B,G,B,
ITE001659,ABC001659,C,D,D,
ITE001660,ABC001660,A,E,D,
ITE001661,ABC001661,G,F,N,
ITE001662,ABC001662,I,J,H,N
ITE001663,ABC001663,N,A,A,L
ITE001664,ABC001664,F,G,,
ITE001665,ABC001665,A,L,H,G
ITE001666,ABC001666,H,I,J,G
ITE001667,ABC001667,B,L,M,
ITE001668,ABC001668,E,M,J,
ITE001669,ABC001669,I,D,G,
ITE001670,ABC001670,F,C,H,
ITE001671,ABC001671,F,L,E,
ITE001672,ABC001672,M,I,,
ITE001673,ABC001673,H,A,L,H
ITE001674,ABC001674,A,E,L,J
ITE001675,ABC001675,I,N,H,J
ITE001676,ABC001676,J,E,E,G
ITE001677,ABC001677,E,F,L,
ITE001678,ABC001678,N,A,C,
ITE001679,ABC001679,H,N,N,I
ITE001680,ABC001680,A,H,D,
ITE001681,ABC001681,A,M,,L
ITE001682,ABC001682,J,B,D,
ITE001683,ABC001683,G,A,D,I
ITE001684,ABC001684,G,H,H,M
ITE001685,ABC001685,E,N,D,
ITE001686,ABC001686,J,M,D,
ITE001687,ABC001687,M,I,L,N
ITE001688,ABC001688,E,G,A,I
ITE001689,ABC001689,E,C,H,H
ITE001690,ABC001690,F,B,D,G
ITE001691,ABC001691,L,J,J,G
ITE001692,ABC001692,G,I,N,J
ITE001693,ABC001693,L,D,C,
ITE001694,ABC001694,D,E,C,J
ITE001695,ABC001695,E,F,,I
ITE001696,ABC001696,H,H,F,L
ITE001697,ABC001697,M,F,,L
ITE001698,ABC001698,B,B,H,L
ITE001699,ABC001699,M,E,D,
ITE001700,ABC001700,F,N,F,
ITE001701,ABC001701,L,A,B,
ITE001702,ABC001702,C,J,F,
ITE001703,ABC001703,I,B,D,N
ITE001704,ABC001704,N,A,H,G
ITE001705,ABC001705,I,E,D,G
ITE001706,ABC001706,D,E,E,J
ITE001707,ABC001707,I,N,N,N
ITE001708,ABC001708,N,F,G,
ITE001709,ABC001709,F,H,I,N
ITE001710,ABC001710,G,F,J,I
ITE001711,ABC001711,E,E,I,J
ITE001712,ABC001712,M,B,J,
ITE001713,ABC001713,D,H,J,
ITE001714,ABC001714,A,D,G,
ITE001715,ABC001715,G,L,F,H
ITE001716,ABC001716,F,I,,H
ITE001717,ABC001717,M,J,N,L
ITE001718,ABC001718,N,G,H,I
ITE001719,ABC001719,J,C,N,
ITE001720,ABC001720,M,J,C,
ITE001721,ABC001721,F,E,G,
ITE001722,ABC001722,A,L,D,M
ITE001723,ABC001723,D,F,C,
ITE001724,ABC001724,E,J,D,
ITE001725,ABC001725,I,N,M,
ITE001726,ABC001726,H,F,G,
ITE001727,ABC001727,F,N,,
ITE001728,ABC001728,G,H,C,J
ITE001729,ABC001729,M,H,M,J
ITE001730,ABC001730,F,L,F,L
ITE001731,ABC001731,N,A,D,
ITE001732,ABC001732,F,I,B,
ITE001733,ABC001733,E,D,M,G
ITE001734,ABC001734,I,F,M,J
ITE001735,ABC001735,J,G,F,
ITE001736,ABC001736,C,J,D,
ITE001737,ABC001737,L,F,A,
ITE001738,ABC001738,F,J,J,
ITE001739,ABC001739,F,N,J,
ITE001740,ABC001740,B,J,L,
ITE001741,ABC001741,C,G,,L
ITE001742,ABC001742,L,F,N,
ITE001743,ABC001743,E,M,B,
ITE001744,ABC001744,B,C,E,I
ITE001745,ABC001745,F,G,J,H
ITE001746,ABC001746,E,E,F,N
ITE001747,ABC001747,M,L,L,G
ITE001748,ABC001748,G,N,L,L
ITE001749,ABC001749,N,D,E,
ITE001750,ABC001750,A,A,G,J
ITE001751,ABC001751,E,J,G,I
ITE001752,ABC001752,C,B,G,
ITE001753,ABC001753,J,C,E,
ITE001754,ABC001754,A,D,D,G
ITE001755,ABC001755,J,A,B,
ITE001756,ABC001756,L,A,G,G
ITE001757,ABC001757,B,I,,
ITE001758,ABC001758,I,F,H,H
ITE001759,ABC001759,J,H,M,N
ITE001760,ABC001760,C,C,N,J
ITE001761,ABC001761,M,A,C,
ITE001762,ABC001762,C,C,,
ITE001763,ABC001763,N,B,,H
ITE001764,ABC001764,I,A,F,
ITE001765,ABC001765,N,F,D,H
ITE001766,ABC001766,M,E,L,M
ITE001767,ABC001767,B,B,C,I
ITE001768,ABC001768,F,D,B,
ITE001769,ABC001769,J,L,M,
ITE001770,ABC001770,C,H,J,H
ITE001771,ABC001771,M,C,C,
ITE001772,ABC001772,J,A,F,
ITE001773,ABC001773,L,C,G,G
ITE001774,ABC001774,B,I,A,L
ITE001775,ABC001775,N,N,I,M
ITE001776,ABC001776,A,M,,
ITE001777,ABC001777,E,F,J,
ITE001778,ABC001778,A,E,I,
ITE001779,ABC001779,C,C,B,
ITE001780,ABC001780,F,L,C,
ITE001781,ABC001781,A,E,F,M
ITE001782,ABC001782,B,J,J,
ITE001783,ABC001783,E,N,F,
ITE001784,ABC001784,J,A,,
ITE001785,ABC001785,J,M,C,J
ITE001786,ABC001786,D,C,C,J
ITE001787,ABC001787,J,L,B,
ITE001788,ABC001788,F,N,D,H
ITE001789,ABC001789,D,J,,M
ITE001790,ABC001790,F,A,F,
ITE001791,ABC001791,G,I,H,
ITE001792,ABC001792,G,H,J,
ITE001793,ABC001793,E,N,J,G
ITE001794,ABC001794,D,I,E,L
ITE001795,ABC001795,F,N,N,N
ITE001796,ABC001796,M,H,I,I
ITE001797,ABC001797,H,J,L,
ITE001798,ABC001798,F,B,J,
ITE001799,ABC001799,J,G,B,
ITE001800,ABC001800,F,C,F,G
ITE001801,ABC001801,L,A,A,
ITE001802,ABC001802,A,C,,G
ITE001803,ABC001803,H,H,N,
ITE001804,ABC001804,A,G,L,
ITE001805,ABC001805,G,D,F,H
ITE001806,ABC001806,C,L,E,
ITE001807,ABC001807,D,H,B,
ITE001808,ABC001808,G,I,I,
ITE001809,ABC001809,C,A,E,
ITE001810,ABC001810,N,L,,G
ITE001811,ABC001811,L,D,A,M
ITE001812,ABC001812,D,M,J,
ITE001813,ABC001813,F,E,M,L
ITE001814,ABC001814,L,F,,H
ITE001815,ABC001815,H,J,,N
ITE001816,ABC001816,C,I,C,
ITE001817,ABC001817,B,F,D,G
ITE001818,ABC001818,A,J,L,I
ITE001819,ABC001819,J,G,G,
ITE001820,ABC001820,E,E,H,J
ITE001821,ABC001821,L,L,J,L
ITE001822,ABC001822,D,M,L,L
ITE001823,ABC001823,H,F,N,I
ITE001824,ABC001824,C,A,F,L
ITE001825,ABC001825,L,J,J,L
ITE001826,ABC001826,I,H,H,H
ITE001827,ABC001827,C,N,I,
ITE001828,ABC001828,M,D,A,I
ITE001829,ABC001829,B,C,F,J
ITE001830,ABC001830,H,G,H,
ITE001831,ABC001831,I,M,H,G
ITE001832,ABC001832,B,G,D,
ITE001833,ABC001833,L,I,N,
ITE001834,ABC001834,D,N,J,
ITE001835,ABC001835,A,D,M,
ITE001836,ABC001836,C,L,A,
ITE001837,ABC001837,I,M,H,J
ITE001838,ABC001838,G,H,L,I
ITE001839,ABC001839,E,J,B,N
ITE001840,ABC001840,N,E,,G
ITE001841,ABC001841,L,N,E,H
ITE001842,ABC001842,M,N,D,
ITE001843,ABC001843,C,B,E,
ITE001844,ABC001844,G,A,D,M
ITE001845,ABC001845,L,J,J,J
ITE001846,ABC001846,F,A,N,N
ITE001847,ABC001847,H,F,,
ITE001848,ABC001848,H,L,J,
ITE001849,ABC001849,L,M,L,I
ITE001850,ABC001850,A,G,F,
ITE001851,ABC001851,E,L,I,
ITE001852,ABC001852,J,N,A,
ITE001853,ABC001853,B,A,D,
ITE001854,ABC001854,N,B,G,J
ITE001855,ABC001855,I,F,M,
ITE001856,ABC001856,E,L,F,J
ITE001857,ABC001857,G,B,L,
ITE001858,ABC001858,A,G,M,I
ITE001859,ABC001859,J,B,G,
ITE001860,ABC001860,G,N,,I
ITE001861,ABC001861,B,A,F,
ITE001862,ABC001862,G,J,L,H
ITE001863,ABC001863,A,J,M,
ITE001864,ABC001864,N,C,D,H
ITE001865,ABC001865,E,C,E,
ITE001866,ABC001866,M,C,L,
ITE001867,ABC001867,L,E,J,I
ITE001868,ABC001868,M,E,F,J
ITE001869,ABC001869,B,D,F,I
ITE001870,ABC001870,M,G,J,G
ITE001871,ABC001871,F,D,J,
ITE001872,ABC001872,E,D,G,J
ITE001873,ABC001873,C,L,E,
ITE001874,ABC001874,I,M,G,I
ITE001875,ABC001875,N,D,G,L
ITE001876,ABC001876,L,C,L,
ITE001877,ABC001877,C,H,I,
ITE001878,ABC001878,B,E,I,I
ITE001879,ABC001879,J,D,A,M
ITE001880,ABC001880,G,D,G,I
ITE001881,ABC001881,M,F,E,M
ITE001882,ABC001882,F,E,C,
ITE001883,ABC001883,D,M,B,
ITE001884,ABC001884,J,E,,
ITE001885,ABC001885,I,A,B,M
ITE001886,ABC001886,L,E,D,
ITE001887,ABC001887,H,J,E,N
ITE001888,ABC001888,N,G,L,
ITE001889,ABC001889,G,L,,
ITE001890,ABC001890,M,L,G,
ITE001891,ABC001891,I,I,E,N
ITE001892,ABC001892,I,M,E,N
ITE001893,ABC001893,H,L,E,G
ITE001894,ABC001894,N,J,M,H
ITE001895,ABC001895,E,E,H,
ITE001896,ABC001896,E,D,A,M
ITE001897,ABC001897,N,E,F,J
ITE001898,ABC001898,M,N,H,N
ITE001899,ABC001899,G,M,J,I
ITE001900,ABC001900,G,C,G,
ITE001901,ABC001901,I,M,H,M
ITE001902,ABC001902,A,H,G,
ITE001903,ABC001903,L,A,L,N
ITE001904,ABC001904,J,J,,H
ITE001905,ABC001905,J,L,L,
ITE001906,ABC001906,D,M,D,H
ITE001907,ABC001907,E,B,A,
ITE001908,ABC001908,E,I,N,G
ITE001909,ABC001909,J,M,L,G
ITE001910,ABC001910,D,F,J,
ITE001911,ABC001911,F,G,I,J
ITE001912,ABC001912,F,F,L,M
ITE001913,ABC001913,L,F,C,
ITE001914,ABC001914,G,L,H,M
ITE001915,ABC001915,C,F,D,H
ITE001916,ABC001916,N,N,H,H
ITE001917,ABC001917,L,L,C,L
ITE001918,ABC001918,E,A,H,J
ITE001919,ABC001919,F,M,G,I
ITE001920,ABC001920,C,E,L,
ITE001921,ABC001921,D,C,G,
ITE001922,ABC001922,J,D,B,N
ITE001923,ABC001923,I,C,I,
ITE001924,ABC001924,N,E,I,L
ITE001925,ABC001925,G,G,N,L
ITE001926,ABC001926,E,L,G,L
ITE001927,ABC001927,A,D,F,I
ITE001928,ABC001928,F,C,A,
ITE001929,ABC001929,I,L,G,
ITE001930,ABC001930,B,M,I,N
ITE001931,ABC001931,N,N,L,
ITE001932,ABC001932,M,H,A,J
ITE001933,ABC001933,A,L,N,J
ITE001934,ABC001934,M,D,M,
ITE001935,ABC001935,A,A,F,
ITE001936,ABC001936,D,L,I,L
ITE001937,ABC001937,N,E,G,H
ITE001938,ABC001938,I,M,C,
ITE001939,ABC001939,M,G,F,
ITE001940,ABC001940,H,H,H,I
ITE001941,ABC001941,D,I,A,H
ITE001942,ABC001942,G,M,L,
ITE001943,ABC001943,M,G,J,
ITE001944,ABC001944,C,B,C,H
ITE001945,ABC001945,F,F,A,
ITE001946,ABC001946,I,H,J,G
ITE001947,ABC001947,A,E,E,H
ITE001948,ABC001948,A,J,B,
ITE001949,ABC001949,H,N,J,L
ITE001950,ABC001950,J,A,E,
ITE001951,ABC001951,I,J,B,
ITE001952,ABC001952,C,L,I,
ITE001953,ABC001953,N,J,N,
ITE001954,ABC001954,I,C,E,L
ITE001955,ABC001955,A,G,,
ITE001956,ABC001956,H,D,J,
ITE001957,ABC001957,N,C,,N
ITE001958,ABC001958,A,D,E,
ITE001959,ABC001959,D,I,E,N
ITE001960,ABC001960,M,N,G,M
ITE001961,ABC001961,G,A,C,
ITE001962,ABC001962,B,G,B,
ITE001963,ABC001963,J,G,N,
ITE001964,ABC001964,F,G,M,J
ITE001965,ABC001965,M,M,D,
ITE001966,ABC001966,F,A,G,
ITE001967,ABC001967,H,I,G,J
ITE001968,ABC001968,C,D,A,M
ITE001969,ABC001969,N,G,C,
ITE001970,ABC001970,L,A,L,L
ITE001971,ABC001971,C,I,,N
ITE001972,ABC001972,J,E,L,I
ITE001973,ABC001973,N,D,F,M
ITE001974,ABC001974,F,B,C,
ITE001975,ABC001975,L,M,F,L
ITE001976,ABC001976,H,H,M,
ITE001977,ABC001977,L,I,L,
ITE001978,ABC001978,E,A,L,M
ITE001979,ABC001979,A,J,A,M
ITE001980,ABC001980,L,M,M,
ITE001981,ABC001981,D,H,,
ITE001982,ABC001982,N,A,,
ITE001983,ABC001983,F,B,L,
ITE001984,ABC001984,J,A,G,I
ITE001985,ABC001985,N,D,,
ITE001986,ABC001986,J,L,B,H
ITE001987,ABC001987,A,B,F,
ITE001988,ABC001988,H,D,C,
ITE001989,ABC001989,I,D,C,
ITE001990,ABC001990,B,D,C,H
ITE001991,ABC001991,M,D,C,L
ITE001992,ABC001992,C,J,B,
ITE001993,ABC001993,F,N,A,L
ITE001994,ABC001994,E,H,L,L
ITE001995,ABC001995,A,C,F,
ITE001996,ABC001996,L,H,A,
ITE001997,ABC001997,I,G,H,
ITE001998,ABC001998,B,M,L,N
ITE001999,ABC001999,D,N,G,G
ITE002000,ABC002000,D,D,A,
ITE002001,ABC002001,D,M,G,
ITE002002,ABC002002,B,I,N,H
ITE002003,ABC002003,I,E,A,G
ITE002004,ABC002004,N,H,J,
ITE002005,ABC002005,L,C,E,J
ITE002006,ABC002006,B,C,H,
ITE002007,ABC002007,M,J,G,G
ITE002008,ABC002008,G,F,F,
ITE002009,ABC002009,N,M,I,
ITE002010,ABC002010,J,B,B,
ITE002011,ABC002011,F,E,L,
ITE002012,ABC002012,N,D,J,
ITE002013,ABC002013,F,L,A,J
ITE002014,ABC002014,F,I,I,
ITE002015,ABC002015,F,D,F,H
ITE002016,ABC002016,H,L,H,I
ITE002017,ABC002017,A,H,B,H
ITE002018,ABC002018,F,I,G,H
ITE002019,ABC002019,F,E,A,
ITE002020,ABC002020,A,L,N,L
ITE002021,ABC002021,A,M,F,
ITE002022,ABC002022,M,J,E,
ITE002023,ABC002023,E,G,E,
ITE002024,ABC002024,D,B,D,
ITE002025,ABC002025,N,H,C,
ITE002026,ABC002026,L,M,M,M
ITE002027,ABC002027,J,G,D,J
ITE002028,ABC002028,J,A,H,N
ITE002029,ABC002029,I,N,L,M
ITE002030,ABC002030,C,N,H,G
ITE002031,ABC002031,L,L,M,J
ITE002032,ABC002032,H,B,L,J
ITE002033,ABC002033,N,M,,
ITE002034,ABC002034,H,N,I,L
ITE002035,ABC002035,G,J,N,L
ITE002036,ABC002036,F,E,H,G
ITE002037,ABC002037,A,G,B,
ITE002038,ABC002038,G,L,H,
ITE002039,ABC002039,C,I,G,H
ITE002040,ABC002040,I,I,H,
ITE002041,ABC002041,M,H,C,G
ITE002042,ABC002042,E,C,B,H
ITE002043,ABC002043,B,G,G,N
ITE002044,ABC002044,B,B,G,
ITE002045,ABC002045,F,E,B,N
ITE002046,ABC002046,D,G,E,
ITE002047,ABC002047,A,D,,L
ITE002048,ABC002048,I,E,L,J
ITE002049,ABC002049,H,G,,M
ITE002050,ABC002050,E,C,L,
ITE002051,ABC002051,F,C,H,
ITE002052,ABC002052,J,H,M,H
ITE002053,ABC002053,A,C,H,I
ITE002054,ABC002054,M,N,B,
ITE002055,ABC002055,D,N,G,
ITE002056,ABC002056,H,E,H,L
ITE002057,ABC002057,H,L,N,N
ITE002058,ABC002058,L,D,H,
ITE002059,ABC002059,L,A,N,
ITE002060,ABC002060,J,L,D,
ITE002061,ABC002061,I,B,N,H
ITE002062,ABC002062,E,B,,N
ITE002063,ABC002063,N,C,H,G
ITE002064,ABC002064,L,N,I,
ITE002065,ABC002065,A,M,A,
ITE002066,ABC002066,F,L,H,H
ITE002067,ABC002067,M,G,A,
ITE002068,ABC002068,M,A,,
ITE002069,ABC002069,C,N,H,I
ITE002070,ABC002070,C,G,G,
ITE002071,ABC002071,D,H,A,
ITE002072,ABC002072,F,H,C,G
ITE002073,ABC002073,F,M,L,
ITE002074,ABC002074,L,B,F,M
ITE002075,ABC002075,B,M,J,
ITE002076,ABC002076,G,M,A,H
ITE002077,ABC002077,B,F,D,N
ITE002078,ABC002078,I,H,,J
ITE002079,ABC002079,D,J,D,
ITE002080,ABC002080,C,L,M,L
ITE002081,ABC002081,I,C,N,
ITE002082,ABC002082,E,N,C,
ITE002083,ABC002083,F,A,,G
ITE002084,ABC002084,I,H,A,
ITE002085,ABC002085,L,B,G,
ITE002086,ABC002086,N,A,G,
ITE002087,ABC002087,J,G,N,H
ITE002088,ABC002088,I,J,M,M
ITE002089,ABC002089,I,I,M,M
ITE002090,ABC002090,H,B,J,M
ITE002091,ABC002091,M,N,B,H
ITE002092,ABC002092,A,N,B,L
ITE002093,ABC002093,I,N,,G
ITE002094,ABC002094,L,D,M,
ITE002095,ABC002095,E,G,J,
ITE002096,ABC002096,L,H,N,J
ITE002097,ABC002097,G,M,G,M
ITE002098,ABC002098,L,L,,G
ITE002099,ABC002099,F,D,L,
ITE002100,ABC002100,C,M,I,
ITE002101,ABC002101,I,J,F,
ITE002102,ABC002102,D,F,G,I
ITE002103,ABC002103,J,H,M,G
ITE002104,ABC002104,G,B,I,I
ITE002105,ABC002105,B,B,B,
ITE002106,ABC002106,J,D,B,
ITE002107,ABC002107,J,M,M,J
ITE002108,ABC002108,G,H,N,M
ITE002109,ABC002109,C,G,H,
ITE002110,ABC002110,I,B,I,
ITE002111,ABC002111,D,J,B,
ITE002112,ABC002112,A,J,H,H
ITE002113,ABC002113,J,M,E,
ITE002114,ABC002114,A,M,E,L
ITE002115,ABC002115,A,C,H,
ITE002116,ABC002116,A,B,I,
ITE002117,ABC002117,J,A,C,G
ITE002118,ABC002118,A,J,G,
ITE002119,ABC002119,N,E,B,M
ITE002120,ABC002120,M,I,D,J
ITE002121,ABC002121,N,M,N,
ITE002122,ABC002122,J,J,H,J
ITE002123,ABC002123,F,L,E,
ITE002124,ABC002124,C,L,,J
ITE002125,ABC002125,B,M,I,H
ITE002126,ABC002126,I,H,F,
ITE002127,ABC002127,G,N,I,
ITE002128,ABC002128,H,J,I,
ITE002129,ABC002129,C,H,G,
ITE002130,ABC002130,J,L,I,M
ITE002131,ABC002131,J,G,A,
ITE002132,ABC002132,G,C,G,I
ITE002133,ABC002133,I,A,F,G
ITE002134,ABC002134,H,M,E,J
ITE002135,ABC002135,M,A,I,
ITE002136,ABC002136,A,M,B,
ITE002137,ABC002137,I,M,M,N
ITE002138,ABC002138,D,C,B,L
ITE002139,ABC002139,B,G,M,
ITE002140,ABC002140,D,B,B,H
ITE002141,ABC002141,B,B,,H
ITE002142,ABC002142,C,E,,
ITE002143,ABC002143,H,D,I,
ITE002144,ABC002144,I,C,E,
ITE002145,ABC002145,N,F,A,G
ITE002146,ABC002146,C,C,M,M
ITE002147,ABC002147,B,G,M,N
ITE002148,ABC002148,D,E,F,
ITE002149,ABC002149,J,A,G,
ITE002150,ABC002150,N,M,H,I
ITE002151,ABC002151,E,G,F,G
ITE002152,ABC002152,J,G,F,
ITE002153,ABC002153,G,C,I,I
ITE002154,ABC002154,E,C,J,L
ITE002155,ABC002155,M,D,C,G
ITE002156,ABC002156,J,H,D,I
ITE002157,ABC002157,D,J,H,L
ITE002158,ABC002158,C,M,,
ITE002159,ABC002159,L,D,H,
ITE002160,ABC002160,H,G,B,
ITE002161,ABC002161,F,L,F,M
ITE002162,ABC002162,I,B,G,
ITE002163,ABC002163,H,H,C,L
ITE002164,ABC002164,G,D,M,
ITE002165,ABC002165,D,E,,
ITE002166,ABC002166,N,L,F,L
ITE002167,ABC002167,I,I,N,J
ITE002168,ABC002168,I,L,I,H
ITE002169,ABC002169,A,E,B,L
ITE002170,ABC002170,G,B,N,L
ITE002171,ABC002171,G,I,N,J
ITE002172,ABC002172,G,E,A,L
ITE002173,ABC002173,C,D,D,
ITE002174,ABC002174,A,I,E,
ITE002175,ABC002175,J,L,D,
ITE002176,ABC002176,I,J,L,
ITE002177,ABC002177,H,J,B,J
ITE002178,ABC002178,B,G,F,
ITE002179,ABC002179,F,H,H,H
ITE002180,ABC002180,M,F,G,H
ITE002181,ABC002181,H,J,D,L
ITE002182,ABC002182,J,E,E,L
ITE002183,ABC002183,J,F,A,H
ITE002184,ABC002184,F,E,B,
ITE002185,ABC002185,E,G,C,
ITE002186,ABC002186,D,L,D,L
ITE002187,ABC002187,M,H,E,
ITE002188,ABC002188,F,J,,
ITE002189,ABC002189,B,B,H,N
ITE002190,ABC002190,B,L,N,G
ITE002191,ABC002191,H,G,M,
ITE002192,ABC002192,I,E,A,
ITE002193,ABC002193,H,N,F,J
ITE002194,ABC002194,J,D,A,
ITE002195,ABC002195,F,B,M,L
ITE002196,ABC002196,E,A,E,
ITE002197,ABC002197,L,C,H,H
ITE002198,ABC002198,B,H,E,
ITE002199,ABC002199,E,M,A,
ITE002200,ABC002200,H,I,J,I
ITE002201,ABC002201,D,G,M,M
ITE002202,ABC002202,F,B,I,
ITE002203,ABC002203,N,E,G,M
ITE002204,ABC002204,L,H,,
ITE002205,ABC002205,G,H,N,
ITE002206,ABC002206,E,E,C,
ITE002207,ABC002207,C,H,,
ITE002208,ABC002208,L,N,H,
ITE002209,ABC002209,F,A,B,
ITE002210,ABC002210,J,F,J,N
ITE002211,ABC002211,J,E,G,
ITE002212,ABC002212,F,A,B,M
ITE002213,ABC002213,G,J,E,M
ITE002214,ABC002214,B,E,A,H
ITE002215,ABC002215,H,I,L,G
